leto,država,id,ime,p1,p2,p3,p4,p5,p6,vsota,nagrada 
2015,Hong Kong,26016,Kam Chuen Tung,7,1,0,2,3,0,13,Honourable mention
2015,Bulgaria,23105,Lyuben Lichev,7,3,7,7,1,0,25,Silver medal
2015,Bulgaria,25880,Violeta Naydenova,7,6,1,7,1,0,22,Silver medal
2015,Bulgaria,25878,Aleksandar Cherganski,7,1,1,7,0,2,18,Bronze medal
2015,Bulgaria,25881,Alexander Tenev,7,0,0,2,1,3,13,Honourable mention
2015,Bulgaria,25112,Denitsa Markova,4,1,0,7,1,0,13,Honourable mention
2015,Bulgaria,23103,Emiliyan Rogachev,4,2,0,2,1,0,9,
2015,Indonesia,25832,Adi Suryanata Herwana,7,2,1,7,3,0,20,Silver medal
2015,Indonesia,25831,Rezky Arizaputra,4,1,0,7,7,0,19,Silver medal
2015,Indonesia,25827,Erlang Wiratama Surya,7,1,0,7,1,0,16,Bronze medal
2015,Indonesia,24965,Jonathan Mulyawan Woenardi,7,1,0,7,1,0,16,Bronze medal
2015,Indonesia,25828,Henry Jayakusuma,7,0,0,7,1,0,15,Bronze medal
2015,Indonesia,24942,Herbert Ilhan Tanujaya,4,0,0,7,3,0,14,Bronze medal
2015,Italy,26098,Francesco Sala,7,6,7,7,5,0,32,Gold medal
2015,Italy,26095,Francesco Ballini,7,3,0,7,1,4,22,Silver medal
2015,Italy,26096,Nikita Deniskin,7,1,6,7,1,0,22,Silver medal
2015,Italy,26097,Luca Macchiaroli,2,3,1,3,3,0,12,
2015,Italy,26094,Alberto Alfarano,1,2,1,2,1,0,7,
2015,Italy,26099,Riccardo Zanotto,3,1,0,0,1,0,5,
2015,Serbia,25734,Aleksa Konstantinov,7,5,0,7,7,0,26,Gold medal
2015,Serbia,24756,Anđela Šarković,7,2,0,7,3,0,19,Silver medal
2015,Serbia,23467,Ivan Damnjanović,7,1,0,7,3,0,18,Bronze medal
2015,Serbia,25731,Ognjen Tošić,7,2,1,6,1,0,17,Bronze medal
2015,Serbia,25733,Aleksa Milojević,7,1,0,1,1,0,10,Honourable mention
2015,Serbia,25730,Marijana Vujadinović,0,0,0,7,3,0,10,Honourable mention
2015,Bangladesh,25052,Md Sanzeed Anwar,7,0,0,7,7,0,21,Silver medal
2015,Bangladesh,21729,Adib Hasan,4,4,1,7,1,0,17,Bronze medal
2015,Bangladesh,25053,Asif E Elahi,7,1,1,7,1,0,17,Bronze medal
2015,Bangladesh,26010,Md Sabbir Rahman,6,0,1,7,1,0,15,Bronze medal
2015,Bangladesh,25051,Sazid Akhter Turzo,4,0,1,7,2,0,14,Bronze medal
2015,Bangladesh,25931,S M Nayeemul Islam,4,1,0,7,1,0,13,Honourable mention
2015,Slovakia,24528,Truc Lam Bui,7,5,0,7,0,6,25,Silver medal
2015,Slovakia,21323,Eduard Batmendijn,7,1,0,7,1,4,20,Silver medal
2015,Slovakia,24530,Zhen Ning Dávid Liu,7,1,0,7,1,0,16,Bronze medal
2015,Slovakia,24533,Samuel Sládek,7,0,0,7,1,0,15,Bronze medal
2015,Slovakia,23012,Patrik Bak,1,5,0,7,1,0,14,Bronze medal
2015,Slovakia,25675,Tomáš Kekeňák,4,1,0,1,1,0,7,
2015,Macau,21380,Hou Tin Chau,7,1,0,7,7,0,22,Silver medal
2015,Macau,24916,Cho Hou Tang,7,0,0,7,3,0,17,Bronze medal
2015,Macau,24477,Hou Leong Sio,7,0,0,7,1,0,15,Bronze medal
2015,Macau,24476,Pui Chun Ng,1,1,1,7,3,0,13,Honourable mention
2015,Macau,25851,Leong Kit Wong,3,0,1,7,0,0,11,Honourable mention
2015,Macau,25852,Jia De Liu,1,0,1,7,1,0,10,Honourable mention
2015,Philippines,23174,Adrian Reginald Sy,7,2,1,7,2,2,21,Silver medal
2015,Philippines,24809,Clyde Wesley Ang,7,1,1,7,3,0,19,Silver medal
2015,Philippines,23165,Farrell Eldrian Wu,7,2,0,7,1,0,17,Bronze medal
2015,Philippines,26055,Albert John Patupat,7,0,0,7,1,0,15,Bronze medal
2015,Philippines,24984,Kyle Patrick Dulay,7,1,0,4,0,0,12,Honourable mention
2015,Philippines,26054,Raymond Joseph Fadri,0,0,0,3,0,0,3,
2015,India,24536,Jeet Mohapatra,7,7,1,7,1,0,23,Silver medal
2015,India,25761,Shourya Pandey,1,7,0,7,1,0,16,Bronze medal
2015,India,25760,Pranjal Warade,0,6,1,7,1,0,15,Bronze medal
2015,India,25763,Sagnik Majumder,7,1,1,2,1,0,12,Honourable mention
2015,India,24901,Soumik Ghosh,1,1,0,7,1,0,10,Honourable mention
2015,India,25764,Anant Mudgal,1,1,1,7,0,0,10,Honourable mention
2015,Republic of Moldova,25618,Cezar Port,4,0,7,7,6,0,24,Silver medal
2015,Republic of Moldova,21715,Dionisie Nipomici,7,0,1,7,3,0,18,Bronze medal
2015,Republic of Moldova,23078,Vladimir Cucu,6,1,0,7,1,0,15,Bronze medal
2015,Republic of Moldova,24861,Mihail Țarigradschi,7,0,0,2,1,0,10,Honourable mention
2015,Republic of Moldova,24862,Daniel Griza,7,0,0,1,1,0,9,Honourable mention
2015,Republic of Moldova,25621,Valeriu Cojocari,1,0,0,7,1,0,9,Honourable mention
2015,Belarus,25904,Yahor Dubovik,7,3,0,7,1,0,18,Bronze medal
2015,Belarus,24920,Dmitry Voynov,7,0,2,7,1,0,17,Bronze medal
2015,Belarus,24922,Aleksey Gaponenko,7,0,0,7,1,0,15,Bronze medal
2015,Belarus,25903,Andrei Asanau,7,2,0,3,1,0,13,Honourable mention
2015,Belarus,24919,Valentin Vityaz,3,2,0,7,1,0,13,Honourable mention
2015,Belarus,25899,Yahor Laurenau,0,0,0,7,1,0,8,Honourable mention
2015,Israel,24769,Dor Shmoish,7,7,2,7,4,0,27,Gold medal
2015,Israel,24751,Dor Mezer,7,2,0,4,2,0,15,Bronze medal
2015,Israel,25652,Liam Hanany,4,2,1,7,0,1,15,Bronze medal
2015,Israel,25650,Yaron Brodsky,7,1,0,0,2,0,10,Honourable mention
2015,Israel,25651,Boaz Guberman,7,0,2,0,1,0,10,Honourable mention
2015,Israel,25638,Aviel Boag,4,2,0,0,0,0,6,
2015,Saudi Arabia,23345,Alzubair Habibullah,7,2,0,7,3,0,19,Silver medal
2015,Saudi Arabia,25144,Salman Saleh,6,1,0,7,1,0,15,Bronze medal
2015,Saudi Arabia,25137,Omar Alrabiah,4,2,1,7,1,0,15,Bronze medal
2015,Saudi Arabia,25147,Shaden Alshammari,7,0,0,4,3,0,14,Bronze medal
2015,Saudi Arabia,26047,Alhamzah Alnufaili,1,1,0,7,1,0,10,Honourable mention
2015,Saudi Arabia,26049,Ammar Alqatari,0,0,0,7,1,0,8,Honourable mention
2015,Georgia,23516,Zauri Meshveliani,7,1,1,7,3,0,19,Silver medal
2015,Georgia,25817,Aleksandre Saatashvili,7,3,0,7,0,0,17,Bronze medal
2015,Georgia,25821,Giorgi Kldiashvili,5,0,0,7,2,0,14,Bronze medal
2015,Georgia,24842,Giorgi Khosroshvili,7,0,0,7,0,0,14,Bronze medal
2015,Georgia,24840,Saba Dzmanashvili,1,2,0,7,1,0,11,Honourable mention
2015,Georgia,25814,Davit Bezhanishvili,4,0,0,0,1,0,5,
2015,Bosnia and Herzegovina,25889,Zlatko Salko Lagumdžija,7,1,1,7,1,0,17,Bronze medal
2015,Bosnia and Herzegovina,23396,Milica Đukić,6,1,1,7,1,0,16,Bronze medal
2015,Bosnia and Herzegovina,25154,Neira Kurtović,4,1,0,7,1,0,13,Honourable mention
2015,Bosnia and Herzegovina,25813,Adisa Bolić,3,0,0,7,1,0,11,Honourable mention
2015,Bosnia and Herzegovina,25826,Mirza Arnaut,1,1,0,7,1,0,10,Honourable mention
2015,Bosnia and Herzegovina,25156,Demir Papić,0,0,1,7,1,0,9,Honourable mention
2015,Netherlands,26113,Bob Zwetsloot,7,2,0,7,1,0,17,Bronze medal
2015,Netherlands,26117,Yuhui Cheng,7,2,0,7,0,0,16,Bronze medal
2015,Netherlands,26116,Eva van Ammers,7,1,0,7,1,0,16,Bronze medal
2015,Netherlands,26115,Tim Brouwer,7,1,0,2,1,0,11,Honourable mention
2015,Netherlands,26112,Dirk van Bree,6,0,0,2,2,0,10,
2015,Netherlands,26114,Mike Daas,1,1,0,4,0,0,6,
2015,Czech Republic,24692,Pavel Turek,7,2,0,7,1,0,17,Bronze medal
2015,Czech Republic,23337,Radovan Švarc,4,1,0,7,3,0,15,Bronze medal
2015,Czech Republic,25645,Marian Poljak,6,0,0,7,1,0,14,Bronze medal
2015,Czech Republic,25646,Matěj Konečný,7,1,0,2,1,0,11,Honourable mention
2015,Czech Republic,25647,Jan Soukup,7,0,0,1,1,0,9,Honourable mention
2015,Czech Republic,25644,Vojtěch Dvořák,7,1,0,0,0,0,8,Honourable mention
2015,Mongolia,25091,Bodrol Olonbaatar,7,1,0,7,1,0,16,Bronze medal
2015,Mongolia,26046,Erdenebayar Bayarmagnai,4,0,1,7,3,0,15,Bronze medal
2015,Mongolia,23203,Zolbayar Shagdar,4,1,0,7,1,0,13,Honourable mention
2015,Mongolia,25094,Bayarjavkhlan Ganbold,7,1,0,0,3,0,11,Honourable mention
2015,Mongolia,26038,Purev Batdelger,1,0,1,7,1,0,10,Honourable mention
2015,Mongolia,26045,Amarsanaa Ganbaatar,0,1,0,7,1,0,9,Honourable mention
2015,Switzerland,25069,Daniel Peter Rutschmann,7,1,0,7,1,0,16,Bronze medal
2015,Switzerland,25843,Horace Chaix,7,0,0,7,1,0,15,Bronze medal
2015,Switzerland,25846,Henning Zhang,7,0,0,7,1,0,15,Bronze medal
2015,Switzerland,25067,Stefanie Zbinden,7,2,0,2,1,0,12,Honourable mention
2015,Switzerland,25845,David Rusch,7,1,0,2,0,0,10,Honourable mention
2015,Switzerland,25844,Fabian Jin,3,0,0,0,3,0,6,
2015,Azerbaijan,24987,Hasanli Farid,0,6,1,7,3,0,17,Bronze medal
2015,Azerbaijan,26091,Mahammad Shirinov,4,2,0,7,1,0,14,Bronze medal
2015,Azerbaijan,26090,Tahir Nadirov,4,1,0,7,1,0,13,Honourable mention
2015,Azerbaijan,26092,Anar Huseynov,3,1,0,7,1,0,12,Honourable mention
2015,Azerbaijan,26093,Mirali Ahmadli,1,0,0,7,1,0,9,Honourable mention
2015,Azerbaijan,24988,Farman Dumanov,0,0,0,7,1,0,8,Honourable mention
2015,Colombia,22831,Juan Sebastian Díaz,7,2,0,7,1,0,17,Bronze medal
2015,Colombia,26106,Daniel Cáceres,7,0,1,7,0,1,16,Bronze medal
2015,Colombia,26108,Nicolás De La Hoz,7,0,1,7,1,0,16,Bronze medal
2015,Colombia,26109,Pablo González,7,1,0,6,1,0,15,Bronze medal
2015,Colombia,26110,Oscar Gómez,1,0,0,4,0,0,5,
2015,Colombia,26111,Jesús Caballero,3,0,0,0,0,0,3,
2015,New Zealand,25999,Miles Yee-Cheng Lee,7,1,0,7,3,0,18,Bronze medal
2015,New Zealand,25921,Xuzhi Zhang,7,0,0,7,1,0,15,Bronze medal
2015,New Zealand,21296,George Han,7,0,0,2,2,0,11,Honourable mention
2015,New Zealand,25133,Kevin Shen,7,0,0,3,0,0,10,Honourable mention
2015,New Zealand,25131,Martin Anjie Luk,1,0,0,7,1,0,9,Honourable mention
2015,New Zealand,25128,Prince Michael Balanay,1,0,0,7,1,0,9,Honourable mention
2015,Greece,23408,Petros Ntounis,7,4,1,7,1,0,20,Silver medal
2015,Greece,25795,Panagiotis Misiakos,6,1,0,7,1,0,15,Bronze medal
2015,Greece,24906,Christos Nestor Chachamis,4,0,0,7,3,0,14,Bronze medal
2015,Greece,25839,Apostolos Panagiotopoulos,1,1,0,7,1,0,10,Honourable mention
2015,Greece,25794,Dimitrios Chrysovalantis Melas,0,1,0,7,1,0,9,Honourable mention
2015,Greece,25793,Panagiota Karatza,1,0,0,2,0,0,3,
2015,Argentina,25177,Lucas de Amorin,6,2,0,7,1,0,16,Bronze medal
2015,Argentina,23442,Agustín Marchionna,4,1,0,7,1,0,13,Honourable mention
2015,Argentina,26041,Juan José Pérez Guerra,6,0,0,7,0,0,13,Honourable mention
2015,Argentina,26042,Lisandro Filloy,7,1,0,3,1,0,12,Honourable mention
2015,Argentina,25168,Brian Pablo Morris Esquivel,7,0,0,3,1,0,11,Honourable mention
2015,Argentina,26043,Carla Crucianelli,3,0,0,2,0,0,5,
2015,Portugal,21827,Nuno Miguel Arala Santos,7,2,0,7,0,0,16,Bronze medal
2015,Portugal,25015,Henrique Rui Neves Aguiar,5,1,1,7,1,0,15,Bronze medal
2015,Portugal,21767,Francisco Tuna de Andrade,7,0,0,7,0,0,14,Bronze medal
2015,Portugal,25020,Henrique Cravo Esteves Dos Santos,7,1,0,1,3,0,12,Honourable mention
2015,Portugal,25886,Bruno Dias da Costa Carvalho,5,0,0,0,3,0,8,
2015,Portugal,25887,Henrique Miguel de Andrade Campos Navas,1,1,0,0,3,0,5,
2015,Syria,23000,Sami Rahmeh,7,1,1,7,3,0,19,Silver medal
2015,Syria,25380,Muhammad Hanino,4,2,0,7,1,0,14,Bronze medal
2015,Syria,25500,Ghaith Alzouhaili,5,0,0,7,1,0,13,Honourable mention
2015,Syria,22998,Mustafa Khalil,1,0,0,7,2,0,10,Honourable mention
2015,Syria,25501,Yazan Alnasr,0,0,0,7,1,0,8,Honourable mention
2015,Syria,25499,Mohamad Mohamad,0,1,0,4,0,0,5,
2015,South Africa,25055,Yaseen Mowzer,7,1,0,7,1,0,16,Bronze medal
2015,South Africa,25972,Nicholas Kroon,4,0,0,6,3,0,13,
2015,South Africa,25933,David Neal Broodryk,5,1,0,2,2,2,12,
2015,South Africa,23327,Bronson Rudner,7,2,0,1,1,0,11,Honourable mention
2015,South Africa,23325,Andrew McGregor,0,0,0,7,1,0,8,Honourable mention
2015,South Africa,25062,Sanjiv Ranchod,4,0,0,4,0,0,8,
2015,Belgium,25008,Pablo Bustillo Vazquez,7,1,0,7,3,2,20,Silver medal
2015,Belgium,25973,Savinien Kreczman,7,2,0,0,3,0,12,Honourable mention
2015,Belgium,25956,Wouter Andriessen,7,0,0,2,1,0,10,Honourable mention
2015,Belgium,25959,Art Waeterschoot,1,1,1,7,0,0,10,Honourable mention
2015,Belgium,25007,Corentin Bodart,6,1,0,0,1,1,9,
2015,Belgium,25958,Simon Roelandt,3,1,0,2,0,0,6,
2015,Malaysia,24958,Yeoh Zi Song,7,1,0,7,1,0,16,Bronze medal
2015,Malaysia,25703,Ivan Chan Kai Chin,6,1,1,7,1,0,16,Bronze medal
2015,Malaysia,24957,Tan Kin Aun,4,0,0,7,3,0,14,Bronze medal
2015,Malaysia,25706,Theam Wing Chun,7,0,0,3,0,0,10,Honourable mention
2015,Malaysia,25641,Hanissa Shamsuddin,3,0,0,4,0,0,7,
2015,Malaysia,25704,Sean Gee Zhing,1,0,0,2,0,0,3,
2015,Turkmenistan,23443,Dovlet Ovlyagulyyev,7,0,1,7,3,0,18,Bronze medal
2015,Turkmenistan,25934,Alshir Soyunjov,5,1,0,7,3,0,16,Bronze medal
2015,Turkmenistan,25936,Perman Iljanov,0,1,0,7,3,0,11,Honourable mention
2015,Turkmenistan,26120,Murat Chashemov,1,0,0,7,0,0,8,Honourable mention
2015,Turkmenistan,25935,Dovran Nurgeldiyev,4,0,0,1,3,0,8,
2015,Turkmenistan,25937,Bazarbay Halmedov,1,1,0,0,1,0,3,
2015,Uzbekistan,26118,Sardor Bazarbaev,0,7,1,7,1,0,16,Bronze medal
2015,Uzbekistan,25632,Jamshid Yakshiev,0,0,0,7,7,0,14,Bronze medal
2015,Uzbekistan,25631,Abbos Muhammedov,4,2,0,7,1,0,14,Bronze medal
2015,Uzbekistan,25629,Khurshid Juraev,1,0,0,7,1,0,9,Honourable mention
2015,Uzbekistan,25700,Ruslanbek Ozodboev,1,0,0,7,1,0,9,Honourable mention
2015,Uzbekistan,25630,Gayrat Toshpulatov,0,0,0,2,0,0,2,
2015,Austria,23267,Levi Anton Haunschmid,4,1,0,7,3,0,15,Bronze medal
2015,Austria,25124,Josef Greilhuber,7,1,0,7,0,0,15,Bronze medal
2015,Austria,25808,Bruno Perreaux,7,0,0,7,0,0,14,Bronze medal
2015,Austria,25806,Miklós Zsigmond Horváth,7,0,0,2,0,0,9,Honourable mention
2015,Austria,25809,Matthias Reich-Rohrwig,4,2,0,0,1,0,7,
2015,Austria,25803,Florian Fürnsinn,1,0,0,2,0,0,3,
2015,Sweden,23032,Tianfang Zhang,7,0,0,7,1,0,15,Bronze medal
2015,Sweden,24611,Malte Larsson,7,0,0,7,1,0,15,Bronze medal
2015,Sweden,25600,David Wärn,7,0,0,1,1,0,9,Honourable mention
2015,Sweden,25580,Martin Hesselborn,7,0,0,1,1,0,9,Honourable mention
2015,Sweden,23031,Lisa Lokteva,4,0,1,2,1,0,8,
2015,Sweden,24610,Lars Åström,4,2,0,0,1,0,7,
2015,Algeria,23232,Yassine Hamdi,7,3,1,7,1,0,19,Silver medal
2015,Algeria,26077,Fayssal Saadi,5,1,0,7,1,0,14,Bronze medal
2015,Algeria,26079,Ilyes Hamdi,0,1,1,7,1,0,10,Honourable mention
2015,Algeria,26076,Souheib Abdeldjalil Allout,0,0,0,7,1,0,8,Honourable mention
2015,Algeria,26075,Abdelmouksit Sagueni,4,0,0,1,1,0,6,
2015,Algeria,26078,Houssam Eddine Boukhecham,1,1,0,1,0,0,3,
2015,Cyprus,20921,Andreas Stavrou,7,1,4,7,3,0,22,Silver medal
2015,Cyprus,25857,Stelios Stylianou,4,0,0,7,0,0,11,Honourable mention
2015,Cyprus,21780,Marios Voskou,4,0,0,2,3,0,9,
2015,Cyprus,25858,Angelos Pelecanos,7,0,0,0,1,0,8,Honourable mention
2015,Cyprus,25072,Christodoulos Chatzimiltis,4,0,0,0,1,0,5,
2015,Cyprus,25859,Andreas Economou,1,0,0,2,0,0,3,
2015,Tajikistan,24845,Farrukh Karimov,7,3,1,7,1,0,19,Silver medal
2015,Tajikistan,25816,Kalomidin Klychev,0,6,0,7,1,0,14,Bronze medal
2015,Tajikistan,24847,Sobirdzhon Bobiev,4,0,1,7,1,0,13,Honourable mention
2015,Tajikistan,25790,Iyomiddin Boltaev,0,1,0,7,1,0,9,Honourable mention
2015,Tajikistan,26026,Mekhron Bobokhonov,0,0,0,2,0,0,2,
2015,Lithuania,25742,Andrius Ovsianas,7,0,0,7,1,0,15,Bronze medal
2015,Lithuania,24695,Jonas Pukšta,4,1,0,7,1,0,13,Honourable mention
2015,Lithuania,25741,Deividas Morkūnas,6,0,0,2,1,0,9,
2015,Lithuania,25740,Domantas Jadenkus,5,1,0,0,0,0,6,
2015,Lithuania,25738,Paulius Ašvydis,4,1,0,1,0,0,6,
2015,Lithuania,25739,Pol Maksim Bovarov,4,0,0,0,1,0,5,
2015,Norway,23187,Johan Sokrates Wind,6,3,0,7,4,0,20,Silver medal
2015,Norway,25725,Bruno Kacper Mlodozeniec,7,0,0,3,0,0,10,Honourable mention
2015,Norway,25724,Håkon Flatval,7,0,0,1,1,0,9,Honourable mention
2015,Norway,23183,Kari Lovise Lodsby,5,1,0,0,1,0,7,
2015,Norway,25723,Birk Ramberg,3,0,0,3,0,0,6,
2015,Norway,25726,Aleksander Dash,1,0,0,0,1,0,2,
2015,Costa Rica,24732,Kevin Gabriel Coto Mora,7,0,0,7,1,0,15,Bronze medal
2015,Costa Rica,24593,José Armando Chacón Rodríguez,6,1,0,7,1,0,15,Bronze medal
2015,Costa Rica,23253,Daniel León Jiménez,4,0,0,7,1,0,12,Honourable mention
2015,Costa Rica,26012,Marco Antonio Cabrera Aguilar,0,0,0,7,1,0,8,Honourable mention
2015,Costa Rica,26028,Erick Arturo Cortés Gutiérrez,1,0,0,2,0,0,3,
2015,Costa Rica,26030,Marianne De Bedout Mora,0,0,0,0,0,0,0,
2015,Paraguay,25039,Gerardo Sigfredo Fisch Paredes,7,1,0,7,1,0,16,Bronze medal
2015,Paraguay,25986,Elvis Alexander Agüero Vera,7,0,0,7,1,0,15,Bronze medal
2015,Paraguay,21853,Roberto Daniel Filizzola Ortiz,4,2,0,7,1,0,14,Bronze medal
2015,Paraguay,25040,Marcos Rubén Zárate Gamarra,1,1,0,2,0,0,4,
2015,Paraguay,25987,Gerardo Iván Piris Tillner,0,0,0,2,0,0,2,
2015,Paraguay,23287,Antonio Nicolás Riera Zacarías,1,0,0,0,1,0,2,
2015,Denmark,24584,Eigil Fjeldgren Rischel,7,1,0,7,1,0,16,Bronze medal
2015,Denmark,24586,Mads Bach Villadsen,7,1,0,7,0,0,15,Bronze medal
2015,Denmark,24619,Stine Valgreen,4,0,0,7,1,0,12,Honourable mention
2015,Denmark,25434,Emil Skovgaard Lund,4,0,0,0,0,0,4,
2015,Denmark,25430,Alexander Mangulad Christgau,1,0,0,2,0,0,3,
2015,Denmark,25435,Matias Frank Jensen,0,1,0,0,1,0,2,
2015,Estonia,21823,Joonas Kalda,7,0,0,7,0,1,15,Bronze medal
2015,Estonia,24826,Triinu Veeorg,4,0,0,7,2,0,13,Honourable mention
2015,Estonia,24827,Oliver Nisumaa,7,1,0,0,1,0,9,Honourable mention
2015,Estonia,25772,Richard Luhtaru,7,0,0,0,0,0,7,Honourable mention
2015,Estonia,24828,Simmo Saan,2,0,0,0,3,0,5,
2015,Estonia,25655,Andres Unt,1,0,0,0,1,0,2,
2015,Sri Lanka,23093,Ruwimal Yasantha Pathiraja,3,0,0,7,1,0,11,Honourable mention
2015,Sri Lanka,26001,Mohamed Afham Mohamed Aflal,3,0,0,7,1,0,11,Honourable mention
2015,Sri Lanka,25153,Samitha Yohan Abeysinghe Wijepala Abeysinghe Mudiyanselage,1,0,1,7,1,0,10,Honourable mention
2015,Sri Lanka,25148,Shenal Santhush Kotuwewatta,6,0,0,2,1,0,9,
2015,Sri Lanka,26002,Charuka Nishala Kulathunga Bandara Herath Mudiyanselage,1,0,0,7,0,0,8,Honourable mention
2015,Sri Lanka,26023,Wijelath Mohotalage Don Sandil Sandipa Ranasinghe,1,0,0,0,1,0,2,
2015,Spain,23323,Ismael Sierra,7,0,0,7,1,0,15,Bronze medal
2015,Spain,24929,Gonzalo Cao,7,1,0,3,0,0,11,Honourable mention
2015,Spain,25783,Cesc Folch,7,0,0,1,0,0,8,Honourable mention
2015,Spain,25784,Berta García,4,0,0,1,1,0,6,
2015,Spain,24943,Jesús Dueñas,1,0,0,3,0,0,4,
2015,Spain,25782,Luis Crespo,1,0,0,0,2,0,3,
2015,Slovenia,25701,David Popović,7,0,0,7,0,0,14,Bronze medal
2015,Slovenia,25686,Jakob Jurij Snoj,7,0,0,2,0,0,9,Honourable mention
2015,Slovenia,24964,Luka Lodrant,4,0,0,2,1,0,7,
2015,Slovenia,25687,Domen Vreš,4,0,0,2,0,0,6,
2015,Slovenia,21765,Amadej Kristjan Kocbek,4,1,0,0,0,0,5,
2015,Slovenia,25712,Lenart Treven,4,0,0,1,0,0,5,
2015,North Macedonia,24804,Bozhidar Stevanoski,6,0,1,7,1,0,15,Bronze medal
2015,North Macedonia,25405,Andrej Ivanov,1,1,0,7,1,0,10,Honourable mention
2015,North Macedonia,24698,Stefan Nikoloski,4,0,0,3,1,0,8,
2015,North Macedonia,24758,Andrej Ilievski,0,0,1,2,1,0,4,
2015,North Macedonia,25403,Sanja Simonovikj,0,0,0,3,1,0,4,
2015,North Macedonia,22876,Nikola Grunchevski,1,0,0,2,1,0,4,
2015,Iceland,24659,Dagur Tómas Ásgeirsson,6,0,0,7,0,0,13,Honourable mention
2015,Iceland,24657,Garðar Andri Sigurðsson,7,1,0,2,0,0,10,Honourable mention
2015,Iceland,24658,Hjalti Þór Ísleifsson,1,0,0,7,0,0,8,Honourable mention
2015,Iceland,24660,Jóhann Ólafur Sveinbjarnarson,4,1,0,0,1,0,6,
2015,Iceland,25393,Atli Fannar Franklín,1,0,0,2,0,0,3,
2015,Iceland,25394,Elvar Wang Atlason,0,0,0,1,0,0,1,
2015,Tunisia,23460,Zouhaier Ferchiou,5,0,1,7,3,0,16,Bronze medal
2015,Tunisia,25175,Houcine Ben Daly,7,1,0,4,1,0,13,Honourable mention
2015,Tunisia,26129,Mahdi Labidi,4,0,0,7,1,0,12,Honourable mention
2015,Tunisia,26082,Omar Mohamed Fadhel,0,0,0,0,0,0,0,
2015,Albania,20966,Gledis Kallço,4,1,0,7,1,0,13,Honourable mention
2015,Albania,25800,Alboreno Voci,1,0,1,7,1,0,10,Honourable mention
2015,Albania,25797,Euxhen Hasanaj,1,0,0,7,1,0,9,Honourable mention
2015,Albania,25801,Fjona Parllaku,0,1,0,2,0,0,3,
2015,Albania,25799,Endi Reka,1,0,0,0,1,0,2,
2015,Albania,25802,Ana Peçini,0,0,0,0,0,0,0,
2015,Ireland,25697,Paul Clarke,3,1,0,7,1,0,12,Honourable mention
2015,Ireland,25114,Oisín Flynn-Connolly,7,0,0,0,2,0,9,Honourable mention
2015,Ireland,25789,Anna Mustata,0,0,0,7,1,0,8,Honourable mention
2015,Ireland,25698,Ioana Grigoras,1,0,0,3,0,0,4,
2015,Ireland,23276,Luke Gardiner,1,1,0,1,0,0,3,
2015,Ireland,25699,Robert Sparkes,0,0,0,1,0,0,1,
2015,Latvia,25980,Aleksejs Popovs,7,0,0,2,1,0,10,Honourable mention
2015,Latvia,25982,Artūrs Banga,1,0,0,7,0,0,8,Honourable mention
2015,Latvia,23392,Aleksejs Zajakins,7,0,0,0,1,0,8,Honourable mention
2015,Latvia,25981,Annija Varkale,3,0,0,2,0,0,5,
2015,Latvia,25791,Jēkabs Mežinskis,1,1,0,0,1,0,3,
2015,Latvia,25193,Deniss Dunaveckis,1,0,0,0,1,0,2,
2015,Ecuador,25086,Paolo Cuéllar,4,0,0,7,1,0,12,Honourable mention
2015,Ecuador,25085,Anthony Flores,1,0,0,7,1,0,9,Honourable mention
2015,Ecuador,25089,Lissette Maingon,1,1,0,1,0,0,3,
2015,Ecuador,25084,Sebastián Regalado,1,1,0,0,0,0,2,
2015,Ecuador,25993,Joseph Tapia,0,0,0,1,0,0,1,
2015,Ecuador,25992,Valerie Bustos,0,0,0,0,0,0,0,
2015,Morocco,26063,Ali Baouan,2,0,0,7,2,0,11,Honourable mention
2015,Morocco,26064,Yassine El Kaouni,3,0,0,2,0,0,5,
2015,Morocco,26067,Anass El Idrissi,1,0,1,2,1,0,5,
2015,Morocco,26066,Zouhair Ziani,0,0,0,0,3,0,3,
2015,Morocco,26073,Abdellah Aznag,0,1,0,0,1,0,2,
2015,Morocco,26065,Mouad Moutaoukil,0,0,0,0,1,0,1,
2015,Finland,25695,Kalle Luopajärvi,6,0,0,7,0,0,13,Honourable mention
2015,Finland,25692,Juuso Heinonen,4,0,0,1,1,0,6,
2015,Finland,25691,Ella Anttila,3,0,0,0,0,0,3,
2015,Finland,24813,Ella Tamir,2,0,0,0,0,0,2,
2015,Finland,25693,Tuukka Korhonen,1,0,0,0,0,0,1,
2015,Finland,25694,Iiro Kumpulainen,1,0,0,0,0,0,1,
2015,Nicaragua,25524,Mauricio Antonio Rodríguez Gutiérrez,0,0,1,7,2,0,10,Honourable mention
2015,Nicaragua,26133,Jafet Alejandro Baca Obando,1,0,0,7,0,0,8,Honourable mention
2015,Nicaragua,25528,Josué Francisco Hernández Vega,0,1,0,7,0,0,8,Honourable mention
2015,Trinidad and Tobago,20914,Prasanna Ramakrishnan,7,4,0,7,1,0,19,Silver medal
2015,Trinidad and Tobago,25169,Alex Navarro,1,0,0,1,1,0,3,
2015,Trinidad and Tobago,25954,Arjun Isa Mohammed,3,0,0,0,0,0,3,
2015,Trinidad and Tobago,25955,Adam Scott Darryl Superville,0,0,0,1,0,0,1,
